name,description,category,train_set_mean,train_set_stddev,coefficient
reaction yes,NA,notes,2.52588602825996e-06,5.01159936181133e-05,0.000445707
receive multiple,NA,notes,1.31635321441283e-06,3.707527214647e-05,0.000345071
receive tamoxifen,NA,notes,1.00191233981681e-06,3.01770639182652e-05,0.007537964
recently,NA,notes,0.000253201,0.000667864,-0.008560005
recently admit,NA,notes,2.96206977884523e-06,6.06708504228157e-05,0.000258263
recently progress,NA,notes,4.70567051655765e-07,2.50457408699252e-05,-0.001439121
recommend,NA,notes,0.000869257,0.002327729,0.024160113
reconstruction,NA,notes,6.87308526890144e-05,0.000438641,0.01248131
reconstruction she,NA,notes,2.41190547116311e-06,5.53447920489512e-05,0.010037762
rectal cancer,NA,notes,4.35964291612669e-05,0.000373788,-0.0010634
rectal prn,NA,notes,6.43563956892666e-07,1.65725931508095e-05,-0.011232591
rectal tone,NA,notes,2.74812957446626e-06,7.69824768970564e-05,-0.001288285
rectovaginal,NA,notes,8.48874533731708e-06,0.000127488,0.000452456
recurrence,NA,notes,0.000380923,0.001557429,0.005116335
recurrence to,NA,notes,2.71587500855244e-06,4.84113460330658e-05,-0.004400713
recurrent,NA,notes,0.000577048,0.002537978,0.024755666
recurrent cholangitis,NA,notes,3.51257037254509e-07,1.97955927885522e-05,0.002614014
recurrent disease,NA,notes,0.000155151,0.001438236,0.020265091
recurrent progressive,NA,notes,6.51362988650296e-07,1.93343415709864e-05,-0.010437262
recurrent pyelonephritis,NA,notes,2.52868143987625e-07,1.7498301098879e-05,0.012362389
recurrent stage,NA,notes,1.10383208088279e-05,0.000119966,-0.015038301
red blood,NA,notes,1.74264993498852e-05,0.000157614,0.005390437
redness,NA,notes,5.13501441292688e-05,0.000388988,0.006391565
referral,NA,notes,0.000410959,0.002128289,-0.000554663
refill,NA,notes,0.000808762,0.003613883,0.011637068
refill amlodipine,NA,notes,8.2680749680538e-06,7.84655030655051e-05,0.00438601
refill zero,NA,notes,5.97294528262538e-06,0.000152028,0.005290123
refilled,NA,notes,5.30863302515539e-05,0.00090631,0.015771931
reflux,NA,notes,4.9561643663365e-05,0.000301395,0.01383991
regarding dysphagia,NA,notes,1.63099657193172e-07,4.92869654609041e-06,0.006275573
regimen cisplatin,NA,notes,9.48558097941899e-07,2.70151890528226e-05,0.004223721
regimen folfox,NA,notes,8.31735760487137e-07,2.15240040868077e-05,-0.001578386
reglan,NA,notes,3.05574592129779e-05,0.000173705,-0.001266467
reglan five,NA,notes,1.51133904088901e-06,3.19211645609688e-05,-0.001101592
regorafenib,NA,notes,6.10162324360767e-06,0.000191533,-0.02202972
regular,NA,notes,0.00042386,0.00060443,0.004648547
rehab facility,NA,notes,1.64338680583228e-06,4.67174138774442e-05,-0.009184347
relapse,NA,notes,2.24768385665382e-05,0.000191128,-0.002683829
relate pain,NA,notes,7.645591362181e-07,1.88301739976969e-05,0.004791106
relation mother,NA,notes,1.04342270346188e-06,2.47734707736979e-05,0.013259938
relationship,NA,notes,1.71587830107145e-05,0.000135957,0.015104615
relativeother,NA,notes,7.16599363457171e-07,1.53880025960757e-05,0.001445378
release tablet,NA,notes,7.03134004521518e-05,0.000255623,-0.010639016
rem,NA,notes,2.67180533802442e-06,9.14896261553322e-05,0.008339613
remark,NA,notes,1.33824509292966e-05,0.000144805,0.001017702
remeron,NA,notes,9.94413116991633e-06,0.000127095,-0.007669468
remission,NA,notes,3.8389505247937e-05,0.000311936,0.016801028
removal,NA,notes,0.000155232,0.00078695,0.006824088
remove,NA,notes,0.000218231,0.000740233,0.007655406
repair,NA,notes,9.95210515945921e-05,0.000475221,0.012448009
repeat,NA,notes,0.00037372,0.001160134,0.018538266
report,NA,notes,0.001767453,0.004010105,-0.01400729
report pt,NA,notes,8.38437357246769e-06,0.000212076,0.005734844
request,NA,notes,0.000937882,0.003178694,-0.001278817
requested ir,NA,notes,5.9422322711236e-06,6.4214958435111e-05,0.002098257
require for,NA,notes,0.000150593,0.001986048,0.008251922
resect,NA,notes,5.2453350184951e-05,0.000319786,0.007033714
resection,NA,notes,0.000714129,0.002074329,0.013078462
resection of,NA,notes,0.000183117,0.000807855,0.011966704
resident pgr,NA,notes,6.64068334813066e-06,0.00011694,-0.000606068
residual,NA,notes,0.000322822,0.001710817,0.004660625
resistive,NA,notes,1.31277857829842e-06,4.21432177578709e-05,-0.000767624
resolution,NA,notes,0.000135735,0.000819751,0.014470507
resolution of,NA,notes,0.00011547,0.000770062,0.01646886
resolve,NA,notes,0.00018498,0.000572164,0.016216666
resp twenty,NA,notes,2.80903619037413e-05,0.000135139,-0.01024018
respiratory acidosis,NA,notes,1.38440140616177e-07,6.77398177845599e-06,-0.000135507
respiratory distress,NA,notes,2.10369149381746e-05,0.000125741,-0.004197
respiratory failure,NA,notes,3.4833483998888e-06,6.93891627401647e-05,0.00176876
respiratory positive,NA,notes,3.73591897209409e-06,4.59293827322092e-05,0.004890809
respiratory status,NA,notes,3.23264616858348e-06,5.21798932242855e-05,0.001096371
rest day,NA,notes,3.69691442426298e-07,1.32368332643033e-05,0.011810307
restasis zero,NA,notes,1.31253104344169e-06,2.40901639629201e-05,0.006096319
restoril capsule,NA,notes,3.95104934509776e-07,9.61028426434416e-06,0.008021423
result,NA,notes,0.001295339,0.002977638,0.006173669
reticular,NA,notes,1.44238617516655e-05,0.000315678,0.002644621
retire social,NA,notes,1.02475075384969e-06,2.14449417981702e-05,0.01411456
retroperitoneal radical,NA,notes,1.60350669259885e-06,4.53137981106608e-05,0.007293494
retropubic,NA,notes,3.14863980658332e-06,9.10481774025645e-05,0.01694886
reveal evidence,NA,notes,2.42467978481909e-06,5.72111639793248e-05,-0.007115185
reveal four,NA,notes,1.76973619555195e-06,3.22587532021119e-05,0.001977229
reveal progression,NA,notes,1.65838772153512e-06,3.9775779796116e-05,-0.006624595
review,NA,notes,0.002247921,0.003265422,-0.010949482
review sign,NA,notes,5.06468812595718e-06,0.000127933,-0.001760415
revision na,NA,notes,6.28095087137047e-07,1.59569781989224e-05,0.022028882
revlimid,NA,notes,3.96529705815869e-05,0.000898314,0.010391129
rheumatology,NA,notes,3.76393854356758e-06,8.19960941406666e-05,0.022897502
rhinitis,NA,notes,1.44125762335298e-05,0.000139525,-0.00319008
right cheek,NA,notes,6.34777869723717e-06,0.000139659,-0.001067407
right female,NA,notes,1.26597337171357e-06,4.29915827978831e-05,-0.008591517
right perform,NA,notes,3.83792301767741e-07,1.50434394357068e-05,-0.011025395
ring feature,NA,notes,7.65298632570347e-07,4.85083332772949e-05,-0.000531352
rinse,NA,notes,2.15995198829892e-05,0.000211603,0.005886141
rinse take,NA,notes,7.95107820967204e-07,1.81884882317017e-05,0.012430624
risk,NA,notes,0.000407395,0.00121079,0.004825695
risk of,NA,notes,0.000111679,0.000497864,0.013875499
risperidone risperdal,NA,notes,5.61859080685241e-07,1.70341899033366e-05,-0.006411375
rituxan,NA,notes,2.11168365855514e-05,0.000355841,0.00658379
rituximab,NA,notes,1.71843777460869e-05,0.000258834,0.010735251
rle,NA,notes,1.39803169715335e-05,0.000196791,-0.010023121
rn call,NA,notes,2.49484866964385e-05,0.000420356,-0.005483203
rn pt,NA,notes,5.81872292519873e-05,0.000694655,0.003697085
robitussin onehundred,NA,notes,4.7715164159557e-07,1.50634891343384e-05,-0.004857089
robotic,NA,notes,1.96147059775481e-05,0.000193302,0.010264305
rom,NA,notes,3.053687292576e-05,0.000235994,-0.000426118
rotational flap,NA,notes,1.35554317104324e-06,2.82093454567723e-05,0.000190024
round cell,NA,notes,1.11691901278294e-06,4.44178217360982e-05,-0.006132573
routine iv,NA,notes,1.68564272336133e-06,5.11008270654123e-05,0.009291769
rouxeny hepaticojejunostomy,NA,notes,2.27159255703546e-06,6.59801730232751e-05,-0.001393005
rplnd,NA,notes,1.49534736199362e-05,0.000210778,0.005499918
rrx,NA,notes,1.83356660756557e-06,7.62803451113021e-05,-0.002098482
rt,NA,notes,0.00010427,0.000714167,-0.013329494
rtc in,NA,notes,6.4753866453419e-05,0.000376994,0.01546503
rthirty,NA,notes,1.51706940063526e-06,3.60943371032827e-05,0.001761394
rubra,NA,notes,1.48763334253242e-07,1.52169812342217e-05,0.000904364
rul lesion,NA,notes,1.28512478425175e-06,6.08161872377366e-05,0.003260132
ruq,NA,notes,2.15551588231941e-05,0.000202844,-0.002642905
rx,NA,notes,0.000348793,0.002168237,0.012835926
sabr,NA,notes,1.75078399479197e-05,0.000262128,0.009333532
saddle anesthesia,NA,notes,1.38299705912756e-06,2.88986130450084e-05,-0.003209062
safety and,NA,notes,3.58164075135798e-06,8.56978241065198e-05,0.001749154
saline lock,NA,notes,3.22625898825748e-05,0.000318019,0.001830194
salpingectomy,NA,notes,2.40609689235163e-06,5.39079555103453e-05,0.006997251
salpingooophorectomy,NA,notes,4.98846825828517e-05,0.000441956,0.005515911
sandostatin,NA,notes,5.87450932128139e-05,0.001061201,0.01436204
sarcoma,NA,notes,8.76936386647307e-05,0.000738017,-0.010048846
sarcomatoid carcinoma,NA,notes,4.10439517449336e-07,2.41227162863868e-05,-0.002097155
satiety,NA,notes,1.08409159834511e-05,0.000106636,-0.006127472
satiety and,NA,notes,1.71179804926124e-06,3.52346876918289e-05,-0.004724891
sbo,NA,notes,1.68643602338604e-05,0.000224691,-0.000172762
sbr,NA,notes,3.96473724328437e-07,1.5515454756664e-05,-0.002191711
scan,NA,notes,0.001629466,0.003452843,0.0013868
scar,NA,notes,0.000140767,0.000611587,0.02112205
scds,NA,notes,1.68105426414062e-05,0.000106613,-0.000564736
scds lovenox,NA,notes,7.74999817645019e-07,1.48921305892666e-05,0.014370657
schedule,NA,notes,0.001393991,0.004080875,0.016292233
schizophrenia,NA,notes,1.23678522489725e-06,4.05255751829774e-05,-0.007188734
sclc,NA,notes,1.44870552948749e-06,6.00382730219167e-05,-0.005599876
sclera icteric,NA,notes,2.93887441245321e-07,1.41521000524297e-05,-0.00452773
scop,NA,notes,1.18096634375852e-06,2.17251571993744e-05,0.014531466
score,NA,notes,8.5887933070129e-05,0.000347692,0.009287411
score ten,NA,notes,2.88107730950753e-06,3.06054784345298e-05,-0.000465875
scrotal edema,NA,notes,7.83389786399856e-07,3.01942460941695e-05,-0.002912748
second hand,NA,notes,8.07469551869967e-07,2.0031353423092e-05,0.004362531
secondary emergency,NA,notes,8.00309488524465e-06,5.00775859425828e-05,0.006209669
secondary to,NA,notes,0.000122631,0.000541931,-0.012194218
secretion,NA,notes,1.18153350410964e-05,0.000160336,-0.0045002
see report,NA,notes,5.93785270406303e-06,0.000152209,-0.010617869
see slide,NA,notes,1.7809342235399e-06,2.30000394613198e-05,-0.009478796
segment,NA,notes,0.000306373,0.001579963,0.021997217
segmental,NA,notes,1.72407313757583e-05,0.00018121,-0.012062682
segmental resection,NA,notes,3.00079941798002e-06,6.06915735647147e-05,0.004861549
segmentectomy,NA,notes,1.02551056532304e-05,0.000197765,0.010482479
seizure,NA,notes,5.78150786349006e-05,0.000461228,-0.004534187
self,NA,notes,8.44086279325409e-05,0.000548224,0.014741338
selfexams,NA,notes,1.2774919613698e-06,2.33381506761536e-05,0.00648135
selfreferred,NA,notes,7.60091341625945e-06,0.000128738,0.005650408
seminoma,NA,notes,1.5875696419768e-05,0.000257221,0.009637888
send,NA,notes,0.000699828,0.002467419,0.006601925
senna,NA,notes,4.01812984763546e-05,0.000193788,0.000823331
senna senna,NA,notes,3.71743514901579e-06,3.81465172186683e-05,0.005416545
senna senokot,NA,notes,8.70921061868593e-06,5.19013151090116e-05,-0.004456527
sennosides,NA,notes,4.4186343870054e-06,4.78669029917792e-05,0.004558231
sentence,NA,notes,6.96227501902166e-06,8.83413250807405e-05,0.002295015
sepsis,NA,notes,1.72141125512406e-05,0.000149585,0.005498771
septic shock,NA,notes,1.9340115078409e-06,5.96601236659361e-05,0.00187415
serplas eighty,NA,notes,2.66170420211894e-05,0.000110549,-0.002119625
serplas five,NA,notes,7.5262338558664e-06,4.93466926222752e-05,-0.009011958
serplas forty,NA,notes,2.90675179111862e-05,0.000119536,-0.014249168
serplas six,NA,notes,2.92553804443613e-05,0.000115833,-0.006917551
serplas ten,NA,notes,0.000111069,0.000297791,0.00580114
serplas three,NA,notes,0.000120887,0.000307172,-0.004178604
serplas two,NA,notes,2.38894935865937e-05,0.000107196,-0.011554316
service gynecologic,NA,notes,8.5068548505392e-06,8.07076539758907e-05,0.00746734
service med,NA,notes,4.71349140891408e-07,1.86892249948776e-05,-0.005857493
service neurosurgery,NA,notes,1.02715740022419e-06,2.29836951052661e-05,-0.003807237
service oncology,NA,notes,1.51067882718489e-06,1.80182963282059e-05,8.7846405e-05
service tentwenty,NA,notes,4.57583868860411e-07,1.50121093522233e-05,0.003078431
service treatment,NA,notes,2.0489298872553e-06,2.08166291760228e-05,0.005163478
seven fivetwenty,NA,notes,6.14084912080457e-07,1.91872678108052e-05,0.011332077
seven mono,NA,notes,1.25906718379392e-06,1.74467480404622e-05,0.00881897
seven units,NA,notes,4.74929935681076e-07,1.65717824292147e-05,0.005442033
sevenone performed,NA,notes,9.36555287534759e-07,2.97005025768147e-05,-0.007035443
sevenseven performed,NA,notes,7.01929059389903e-07,1.72305931367623e-05,0.010408727
seventhirty performed,NA,notes,1.57631276715133e-06,3.57634226851451e-05,0.002272774
seventwentyten cycle,NA,notes,5.46288463832613e-07,1.65052660766666e-05,-0.001264392
seventy lym,NA,notes,1.52518806938233e-05,8.1290351738027e-05,0.001958648
seventy male,NA,notes,4.29268438992569e-05,0.000238041,-0.004883764
seventy max,NA,notes,4.16975433720654e-06,4.19621289485482e-05,-0.00042962
seventy mcghr,NA,notes,9.22757486230803e-07,2.57378607043538e-05,-0.000730505
seventy mgml,NA,notes,2.23214689118215e-06,3.47821180646994e-05,-0.00451084
seventy resp,NA,notes,9.14657872424938e-06,6.00040666182181e-05,0.00830722
seventym,NA,notes,2.36968782983697e-06,5.26319117325777e-05,-0.000438295
seventyyo,NA,notes,3.80209535080769e-06,7.5648538933504e-05,-0.011378598
several year,NA,notes,9.92264741211426e-06,9.67624278539521e-05,0.009885379
severe systemic,NA,notes,3.25366055748431e-06,6.35024760054223e-05,-0.002285647
sexual,NA,notes,4.41077336735065e-05,0.000186972,0.009629108
she,NA,notes,0.005441458,0.00785605,0.011726989
she have,NA,notes,0.001112919,0.00217616,0.002783531
she underwent,NA,notes,3.68114323441844e-05,0.000204699,0.002737923
shift other,NA,notes,8.40621416383416e-06,0.00015599,-0.002229937
shift pt,NA,notes,7.69656175102944e-06,0.000139513,0.002108208
short of,NA,notes,8.77116798284517e-06,0.000109663,-0.003231956
show disease,NA,notes,5.36521014579459e-06,6.09140086194839e-05,-0.006550544
show innumerable,NA,notes,1.0822385522143e-06,2.64263012564161e-05,-0.014771811
show no,NA,notes,0.00010859,0.000434084,0.018408379
show pd,NA,notes,3.22429105033177e-07,1.16058335097153e-05,-0.013077884
show progression,NA,notes,1.53209854728479e-05,0.000130636,-0.024299059
show progressive,NA,notes,4.29495311144097e-06,7.79418895630961e-05,-0.007870902
show stable,NA,notes,3.42071664647845e-05,0.000257786,0.007910059
shsten skin,NA,notes,7.22652183765012e-07,1.82789672658211e-05,0.005558137
shunt,NA,notes,3.36117891398565e-05,0.000525705,0.001700089
shunt placement,NA,notes,5.98719238459186e-07,2.68528790208006e-05,-0.004692066
siadh,NA,notes,1.78208966824675e-06,3.52488947946769e-05,-0.003640582
sick call,NA,notes,2.13967071395272e-05,0.000260796,0.003688575
sig,NA,notes,0.000308055,0.001068199,0.018651685
sig dispense,NA,notes,0.00017261,0.000316739,0.004956788
signed,NA,notes,0.000204086,0.001799239,0.019334797
signed xr,NA,notes,2.09787871277169e-07,7.8746024710711e-06,-0.002162097
signet,NA,notes,5.18433745635762e-06,0.000105705,-0.013830322
significance,NA,notes,2.97548514894965e-05,0.000321989,0.007243298
significant,NA,notes,0.001088173,0.002968183,0.004682472
significant fatigue,NA,notes,4.38318553141428e-06,5.1611550626957e-05,-0.001453938
significant interval,NA,notes,8.91402231209785e-05,0.00096387,0.006690598
significant progression,NA,notes,5.52575982210394e-06,0.000176607,-0.011085809
sildenafil,NA,notes,5.59359145252403e-06,0.000237517,0.000250996
simple command,NA,notes,4.62217311070776e-07,2.23502414096901e-05,0.00425814
simv,NA,notes,1.67546398209664e-07,6.28677241428779e-06,0.003156123
simvastatin po,NA,notes,1.56171122251498e-06,3.60624242406337e-05,-0.004559421
since admission,NA,notes,3.74383828377011e-06,4.32558289655652e-05,0.001882907
sinus infection,NA,notes,4.4494451173409e-06,0.000156386,0.010246381
sister,NA,notes,0.00010823,0.000840876,-0.000463703
sisterinlaw,NA,notes,1.78563842653877e-06,6.12021750385407e-05,-0.004776842
sit,NA,notes,8.66250213329058e-05,0.000402059,-0.007736025
sit balance,NA,notes,3.11106929665571e-07,1.24442105985801e-05,0.002428453
sit up,NA,notes,7.19504995251929e-06,8.86362086462819e-05,0.000318477
sit upright,NA,notes,1.27377454987365e-06,2.27803493006277e-05,-0.006907492
site abdomen,NA,notes,3.18916975562481e-06,4.03176832892608e-05,0.000738776
site of,NA,notes,0.000111406,0.000659345,0.007045528
sitter,NA,notes,3.69890490322277e-06,6.78857721858498e-05,0.008496332
sitting pulse,NA,notes,1.18674012957262e-05,8.22132170127808e-05,-0.002463065
six insulin,NA,notes,6.03257897389013e-07,1.98468740691908e-05,0.008538386
six interval,NA,notes,2.07386001099759e-06,6.17060743618769e-05,-0.008575488
six lorazepam,NA,notes,1.53815584176072e-06,2.62506114680242e-05,-0.002682924
six month,NA,notes,0.000221511,0.001097555,0.029412486
sixtenten cycle,NA,notes,5.12703087499596e-07,1.11264470089512e-05,-0.011268365
sixthreeten,NA,notes,5.99331629276661e-06,0.000138757,-1.33E-05
sixty postmenopausal,NA,notes,4.79837157103969e-07,1.50484599441964e-05,-0.004255173
sixtymgkg,NA,notes,7.74305269354847e-08,4.09412110730755e-06,0.001080201
sjogren,NA,notes,2.1746100154498e-06,5.98759656528972e-05,0.007705741
skin breakdown,NA,notes,7.25983405123842e-06,8.65352244846804e-05,-0.011819482
skin daily,NA,notes,5.96833891606128e-06,5.41677997118473e-05,-0.005681239
skin nodule,NA,notes,1.96855634222794e-06,4.56032861288266e-05,-0.006894529
skin stage,NA,notes,1.80637942951308e-07,1.03734979716922e-05,-0.000288027
sle,NA,notes,3.56853084410723e-06,8.45206323734227e-05,0.010638042
sleep,NA,notes,0.000141652,0.000780707,-0.001620182
sleep study,NA,notes,6.95113615637073e-06,0.000221252,0.002700627
sleepy,NA,notes,7.02434714463619e-06,8.76213565008383e-05,0.000961393
slight,NA,notes,0.000194212,0.001051203,0.019326443
slowly,NA,notes,4.45590406974274e-05,0.000276497,0.006529035
slurred,NA,notes,1.16442387449101e-06,3.01764404286548e-05,-0.001658487
